Repository URL;Repository name;Repository owner;Stars;Created At;Updated At;Response Time;Response Size
https://github.com/puppeteer/puppeteer;puppeteer;puppeteer;87236;2017-05-09T22:16:13Z;2024-06-11T12:26:22Z;1.0877262592315673;254
https://github.com/langchain-ai/langchain;langchain;langchain-ai;86965;2022-10-17T02:58:36Z;2024-06-11T12:26:28Z;0.9443942546844483;257
https://github.com/PanJiaChen/vue-element-admin;vue-element-admin;PanJiaChen;86834;2017-04-17T03:35:49Z;2024-06-11T12:05:24Z;1.109226369857788;263
https://github.com/521xueweihan/HelloGitHub;HelloGitHub;521xueweihan;86425;2016-05-04T06:24:11Z;2024-06-11T12:16:14Z;1.1140281200408935;259
https://github.com/godotengine/godot;godot;godotengine;85495;2014-01-04T16:05:36Z;2024-06-11T12:19:12Z;1.1271184921264648;252
https://github.com/ripienaar/free-for-dev;free-for-dev;ripienaar;85183;2015-03-18T21:06:26Z;2024-06-11T11:15:36Z;1.059325361251831;257
https://github.com/papers-we-love/papers-we-love;papers-we-love;papers-we-love;84589;2013-12-15T14:31:41Z;2024-06-11T11:53:33Z;1.0303918361663817;264
https://github.com/nvbn/thefuck;thefuck;nvbn;83331;2015-04-08T15:08:04Z;2024-06-11T11:43:36Z;1.0448407173156737;247
https://github.com/storybookjs/storybook;storybook;storybookjs;83199;2016-03-18T04:23:44Z;2024-06-11T12:02:43Z;1.0104371547698974;256
https://github.com/massgravel/Microsoft-Activation-Scripts;Microsoft-Activation-Scripts;massgravel;82240;2020-01-12T23:03:34Z;2024-06-11T12:21:38Z;1.039545440673828;274
https://github.com/microsoft/Web-Dev-For-Beginners;Web-Dev-For-Beginners;microsoft;81928;2020-11-10T02:44:00Z;2024-06-11T11:14:55Z;1.2036448955535888;266
https://github.com/fatedier/frp;frp;fatedier;81293;2015-12-21T15:24:59Z;2024-06-11T12:26:23Z;1.0778204441070556;247
https://github.com/animate-css/animate.css;animate.css;animate-css;79991;2011-10-12T10:07:38Z;2024-06-11T11:59:26Z;1.0871931552886962;258
https://github.com/gothinkster/realworld;realworld;gothinkster;79553;2016-02-26T20:49:53Z;2024-06-11T10:42:17Z;1.0030170917510985;256
https://github.com/tailwindlabs/tailwindcss;tailwindcss;tailwindlabs;79517;2017-10-06T14:59:14Z;2024-06-11T12:39:34Z;1.0253445148468017;259
https://github.com/iptv-org/iptv;iptv;iptv-org;79458;2018-11-14T22:00:57Z;2024-06-11T12:03:42Z;1.0888182163238525;248
